date,open,high,low,close,volume
2020-01-24T20:00:00,13512.84,13604.85,13510.79,13576.68,0
2020-01-27T20:00:00,13374.99,13399.42,13195.28,13204.77,0
2020-01-28T20:00:00,13274.01,13327.12,13163.36,13323.69,0
2020-01-29T20:00:00,13316.42,13371.30,13296.03,13345.00,0
2020-01-30T20:00:00,13186.49,13262.18,13118.97,13157.12,0
2020-01-31T20:00:00,13196.80,13208.47,12973.70,12981.97,0
2020-02-03T20:00:00,13033.17,13077.57,12987.53,13045.19,0
2020-02-04T20:00:00,13135.61,13282.63,13131.07,13281.74,0
2020-02-05T20:00:00,13224.27,13488.58,13223.14,13478.33,0
2020-02-06T20:00:00,13570.33,13606.97,13533.66,13574.82,0
2020-02-07T20:00:00,13530.77,13551.03,13463.98,13513.81,0
2020-02-10T20:00:00,13476.00,13501.74,13445.41,13494.03,0
2020-02-11T20:00:00,13604.74,13668.43,13557.96,13627.84,0
2020-02-12T20:00:00,13671.15,13758.70,13658.15,13749.78,0
2020-02-13T20:00:00,13695.93,13745.43,13576.96,13745.43,0
2020-02-14T20:00:00,13756.47,13788.51,13728.12,13744.21,0
2020-02-17T20:00:00,13770.67,13795.24,13754.04,13783.89,0
2020-02-18T20:00:00,13668.94,13731.39,13660.45,13681.19,0
2020-02-19T20:00:00,13751.05,13789.00,13710.78,13789.00,0
2020-02-20T20:00:00,13774.44,13788.41,13664.00,13664.00,0
2020-02-21T20:00:00,13609.94,13689.23,13500.50,13579.33,0
2020-02-24T20:00:00,13231.38,13236.58,12982.14,13035.24,0
2020-02-25T20:00:00,13132.04,13132.04,12778.66,12790.49,0
2020-02-26T20:00:00,12682.16,12849.17,12368.05,12774.88,0
2020-02-27T20:00:00,12526.60,12593.62,12211.63,12367.46,0
2020-02-28T20:00:00,11891.87,12008.59,11724.12,11890.35,0
2020-03-02T20:00:00,12030.27,12121.60,11624.63,11857.87,0
2020-03-03T20:00:00,12013.06,12272.99,11906.82,11985.39,0
2020-03-04T20:00:00,11992.59,12199.82,11929.24,12127.69,0
2020-03-05T20:00:00,12191.41,12207.77,11844.88,11944.72,0
2020-03-06T20:00:00,11694.56,11769.85,11447.20,11541.87,0
2020-03-09T20:00:00,10690.08,10995.22,10556.64,10625.02,0
2020-03-10T20:00:00,10724.98,11032.29,10423.90,10475.49,0
2020-03-11T20:00:00,10601.85,10761.43,10390.51,10438.68,0
2020-03-12T20:00:00,9863.99,9932.56,9139.12,9161.13,0
2020-03-13T20:00:00,9480.78,9985.74,9064.68,9232.08,0
2020-03-16T20:00:00,8728.48,8967.11,8255.65,8742.25,0
2020-03-17T20:00:00,9141.17,9145.93,8423.56,8939.10,0
2020-03-18T20:00:00,8613.35,8670.41,8400.18,8441.71,0
2020-03-19T20:00:00,8495.94,8668.48,8257.53,8610.43,0
2020-03-20T20:00:00,9080.49,9201.07,8838.30,8928.95,0
2020-03-23T20:00:00,8536.33,9071.14,8480.28,8741.15,0
2020-03-24T20:00:00,9242.06,9700.57,9102.17,9700.57,0
2020-03-25T20:00:00,9987.37,10137.62,9460.91,9874.26,0
2020-03-26T20:00:00,9621.24,10000.96,9526.17,10000.96,0
2020-03-27T20:00:00,9793.50,9886.18,9541.83,9632.52,0
2020-03-30T20:00:00,9725.88,9817.51,9453.79,9815.97,0
2020-03-31T20:00:00,9970.79,10096.42,9703.88,9935.84,0
2020-04-01T20:00:00,9610.67,9686.46,9498.05,9544.75,0
2020-04-02T20:00:00,9587.45,9650.27,9337.02,9570.82,0
2020-04-03T20:00:00,9535.27,9626.72,9470.20,9525.77,0
2020-04-06T20:00:00,9889.03,10097.31,9841.49,10075.17,0
2020-04-07T20:00:00,10464.11,10590.41,10225.02,10356.70,0
2020-04-08T20:00:00,10301.56,10340.79,10198.22,10332.89,0
2020-04-09T20:00:00,10490.65,10649.79,10311.70,10564.74,0
2020-04-14T20:00:00,10733.97,10820.17,10658.96,10696.56,0
2020-04-15T20:00:00,10678.19,10678.19,10243.11,10279.76,0
2020-04-16T20:00:00,10420.26,10438.37,10236.24,10301.54,0
2020-04-17T20:00:00,10607.35,10756.78,10542.71,10625.78,0
2020-04-20T20:00:00,10704.35,10707.31,10444.55,10675.90,0
2020-04-21T20:00:00,10519.44,10524.73,10249.85,10249.85,0
2020-04-22T20:00:00,10370.25,10425.02,10321.20,10415.03,0
2020-04-23T20:00:00,10437.38,10608.39,10325.11,10513.79,0
2020-04-24T20:00:00,10299.31,10486.47,10299.31,10336.09,0
2020-04-27T20:00:00,10551.07,10660.36,10523.10,10659.99,0
2020-04-28T20:00:00,10658.47,10897.82,10651.58,10795.63,0
2020-04-29T20:00:00,10812.74,11125.35,10789.52,11107.74,0
2020-04-30T20:00:00,11195.21,11235.57,10839.30,10861.64,0
2020-05-04T20:00:00,10543.36,10578.43,10426.06,10466.80,0
2020-05-05T20:00:00,10627.07,10736.95,10518.94,10729.46,0
2020-05-06T20:00:00,10716.51,10773.86,10598.90,10606.20,0
2020-05-07T20:00:00,10640.77,10761.86,10617.23,10759.27,0
2020-05-08T20:00:00,10882.44,10918.32,10819.07,10904.48,0
2020-05-11T20:00:00,10948.24,10986.22,10740.82,10824.99,0
2020-05-12T20:00:00,10777.74,10886.01,10772.58,10819.50,0
2020-05-13T20:00:00,10669.99,10698.13,10530.32,10542.66,0
2020-05-14T20:00:00,10418.04,10474.08,10160.89,10337.02,0
2020-05-15T20:00:00,10470.85,10547.19,10382.54,10465.17,0
2020-05-18T20:00:00,10683.86,11089.50,10677.52,11058.87,0
2020-05-19T20:00:00,11200.92,11201.18,10936.07,11075.29,0
2020-05-20T20:00:00,11029.33,11246.91,10978.57,11223.71,0
2020-05-21T20:00:00,11088.12,11194.92,11036.91,11065.93,0
2020-05-22T20:00:00,10896.28,11138.15,10867.17,11073.87,0
2020-05-25T20:00:00,11186.04,11391.28,11118.12,11391.28,0
2020-05-26T20:00:00,11488.99,11544.35,11429.88,11504.65,0
2020-05-27T20:00:00,11530.20,11747.20,11519.77,11657.69,0
2020-05-28T20:00:00,11746.78,11813.14,11654.83,11781.13,0
2020-05-29T20:00:00,11649.37,11729.98,11575.74,11586.85,0
2020-06-02T20:00:00,11896.70,12055.57,11850.34,12021.28,0
2020-06-03T20:00:00,12147.12,12507.41,12133.70,12487.36,0
2020-06-04T20:00:00,12390.03,12558.24,12326.44,12430.56,0
2020-06-05T20:00:00,12565.16,12858.79,12560.19,12847.68,0
2020-06-08T20:00:00,12722.68,12913.13,12670.95,12819.59,0
2020-06-09T20:00:00,12859.83,12864.91,12502.45,12617.99,0
2020-06-10T20:00:00,12719.15,12763.89,12471.06,12530.16,0
2020-06-11T20:00:00,12223.42,12301.95,11970.29,11970.29,0
2020-06-12T20:00:00,11876.34,12172.63,11828.66,11949.28,0
2020-06-15T20:00:00,11661.36,11968.06,11597.82,11911.35,0
2020-06-16T20:00:00,12168.37,12434.27,12132.80,12315.66,0
2020-06-17T20:00:00,12312.44,12432.23,12288.17,12382.14,0
2020-06-18T20:00:00,12347.49,12483.84,12189.67,12281.53,0
2020-06-19T20:00:00,12375.18,12447.15,12319.19,12330.76,0
2020-06-22T20:00:00,12194.48,12399.37,12172.12,12262.97,0
2020-06-23T20:00:00,12360.09,12616.12,12332.10,12523.76,0
2020-06-24T20:00:00,12459.81,12489.24,12093.94,12093.94,0
2020-06-25T20:00:00,12102.25,12236.46,11957.31,12177.87,0
2020-06-26T20:00:00,12308.48,12347.45,12060.89,12089.39,0
2020-06-29T20:00:00,12090.41,12297.68,12045.26,12232.12,0
2020-06-30T20:00:00,12287.94,12350.35,12188.09,12310.93,0
2020-07-01T20:00:00,12391.72,12391.72,12095.11,12260.57,0
2020-07-02T20:00:00,12378.80,12658.17,12370.72,12608.46,0
2020-07-03T20:00:00,12644.60,12649.98,12476.13,12528.18,0
2020-07-06T20:00:00,12774.77,12842.59,12655.21,12733.45,0
2020-07-07T20:00:00,12660.09,12661.12,12525.18,12616.80,0
2020-07-08T20:00:00,12542.58,12670.19,12463.22,12494.81,0
2020-07-09T20:00:00,12639.17,12709.68,12459.16,12489.46,0
2020-07-10T20:00:00,12442.22,12649.99,12416.69,12633.71,0
2020-07-13T20:00:00,12817.19,12836.41,12688.94,12799.97,0
2020-07-14T20:00:00,12642.23,12697.91,12535.90,12697.36,0
2020-07-15T20:00:00,12812.11,12999.84,12773.44,12930.98,0
2020-07-16T20:00:00,12857.30,12919.23,12805.47,12874.97,0
2020-07-17T20:00:00,12915.27,12954.25,12870.27,12919.61,0
2020-07-20T20:00:00,12898.11,13063.69,12811.72,13046.92,0
2020-07-21T20:00:00,13194.93,13313.90,13147.30,13171.83,0
2020-07-22T20:00:00,13165.29,13197.92,13067.06,13104.25,0
2020-07-23T20:00:00,13183.50,13217.73,13072.82,13103.39,0
2020-07-24T20:00:00,12919.31,12935.50,12812.02,12838.06,0
2020-07-27T20:00:00,12865.75,12908.66,12811.44,12838.66,0
2020-07-28T20:00:00,12886.23,12936.01,12746.46,12835.28,0
2020-07-29T20:00:00,12819.63,12864.39,12789.97,12822.26,0
2020-07-30T20:00:00,12762.12,12768.71,12253.92,12379.65,0
2020-07-31T20:00:00,12403.10,12524.75,12313.36,12313.36,0
2020-08-03T20:00:00,12374.46,12698.56,12365.61,12646.98,0
2020-08-04T20:00:00,12744.13,12768.58,12528.07,12600.87,0
2020-08-05T20:00:00,12667.12,12757.03,12632.99,12660.25,0
2020-08-06T20:00:00,12664.55,12799.21,12519.85,12591.68,0
2020-08-07T20:00:00,12634.79,12691.66,12517.44,12674.88,0
2020-08-10T20:00:00,12729.10,12753.12,12605.82,12687.53,0
2020-08-11T20:00:00,12806.97,13046.13,12802.06,12946.89,0
2020-08-12T20:00:00,12917.34,13101.12,12879.11,13058.63,0
2020-08-13T20:00:00,13044.47,13075.25,12956.30,12993.71,0
2020-08-14T20:00:00,12965.22,12971.08,12797.52,12901.34,0
2020-08-17T20:00:00,12924.88,12960.84,12847.85,12920.66,0
2020-08-18T20:00:00,12836.87,13052.84,12807.00,12881.76,0
2020-08-19T20:00:00,12838.63,12980.70,12833.80,12977.33,0
2020-08-20T20:00:00,12829.39,12891.14,12755.52,12830.00,0
2020-08-21T20:00:00,12879.45,12911.27,12633.71,12764.80,0
2020-08-24T20:00:00,12945.97,13104.31,12924.70,13066.54,0
2020-08-25T20:00:00,13136.77,13221.82,13060.87,13061.62,0
2020-08-26T20:00:00,13041.83,13192.32,13010.53,13190.15,0
2020-08-27T20:00:00,13206.58,13218.05,13087.37,13096.36,0
2020-08-28T20:00:00,13140.60,13147.24,12951.26,13033.20,0
2020-08-31T20:00:00,13103.93,13148.19,12923.76,12945.38,0
2020-09-01T20:00:00,13037.20,13127.28,12850.30,12974.25,0
2020-09-02T20:00:00,13071.66,13303.17,13062.17,13243.43,0
2020-09-03T20:00:00,13354.72,13460.46,13004.83,13057.77,0
2020-09-04T20:00:00,12916.12,13127.08,12753.69,12842.66,0
2020-09-07T20:00:00,12931.40,13117.61,12920.92,13100.28,0
2020-09-08T20:00:00,13126.23,13147.52,12856.55,12968.33,0
2020-09-09T20:00:00,12990.52,13257.54,12973.46,13237.21,0
2020-09-10T20:00:00,13265.51,13297.71,13161.93,13208.89,0
2020-09-11T20:00:00,13198.74,13255.47,13117.46,13202.84,0
2020-09-14T20:00:00,13329.61,13339.14,13159.72,13193.66,0
2020-09-15T20:00:00,13220.81,13262.81,13138.20,13217.67,0
2020-09-16T20:00:00,13224.16,13277.23,13181.56,13255.37,0
2020-09-17T20:00:00,13060.18,13245.87,13035.94,13208.12,0
2020-09-18T20:00:00,13210.86,13263.44,13116.25,13116.25,0
2020-09-21T20:00:00,12998.90,12998.90,12505.16,12542.44,0
2020-09-22T20:00:00,12629.71,12698.12,12592.97,12594.39,0
2020-09-23T20:00:00,12737.32,12830.70,12642.97,12642.97,0
2020-09-24T20:00:00,12520.47,12684.80,12512.50,12606.57,0
2020-09-25T20:00:00,12615.91,12622.77,12341.58,12469.20,0
2020-09-28T20:00:00,12673.73,12873.40,12660.15,12870.87,0
2020-09-29T20:00:00,12817.79,12859.14,12738.30,12825.82,0
2020-09-30T20:00:00,12754.77,12869.96,12698.42,12760.73,0
2020-10-01T20:00:00,12812.08,12836.65,12671.23,12730.77,0
2020-10-02T20:00:00,12558.78,12690.25,12539.86,12689.04,0
2020-10-05T20:00:00,12824.05,12842.48,12727.75,12828.31,0
2020-10-06T20:00:00,12858.97,12966.09,12779.65,12906.02,0
2020-10-07T20:00:00,12901.29,12959.02,12837.11,12928.57,0
2020-10-08T20:00:00,13011.23,13100.85,12956.64,13042.21,0
2020-10-09T20:00:00,13070.04,13096.44,13009.98,13051.23,0
2020-10-12T20:00:00,13086.06,13151.80,13058.34,13138.41,0
2020-10-13T20:00:00,13132.90,13132.90,12959.70,13018.99,0
2020-10-14T20:00:00,13012.69,13066.44,12975.12,13028.06,0
2020-10-15T20:00:00,12826.13,12839.55,12599.82,12703.75,0
2020-10-16T20:00:00,12773.35,12955.86,12733.06,12908.99,0
2020-10-19T20:00:00,12948.63,13028.73,12820.26,12854.66,0
2020-10-20T20:00:00,12819.15,12850.29,12725.45,12736.95,0
2020-10-21T20:00:00,12764.45,12765.05,12545.59,12557.64,0
2020-10-22T20:00:00,12429.41,12583.02,12345.45,12543.06,0
2020-10-23T20:00:00,12517.98,12718.27,12514.99,12645.75,0
2020-10-26T20:00:00,12303.41,12404.51,12174.22,12177.18,0
2020-10-27T20:00:00,12206.42,12223.60,12034.80,12063.57,0
2020-10-28T20:00:00,11848.31,11852.02,11457.12,11560.51,0
2020-10-29T20:00:00,11631.07,11707.43,11458.56,11598.07,0
2020-10-30T20:00:00,11472.61,11614.13,11450.08,11556.48,0
2020-11-02T20:00:00,11602.91,11838.00,11551.36,11788.28,0
2020-11-03T20:00:00,11858.81,12088.98,11851.03,12088.98,0
2020-11-04T20:00:00,11896.11,12329.96,11848.21,12324.22,0
2020-11-05T20:00:00,12420.88,12591.30,12398.59,12568.09,0
2020-11-06T20:00:00,12531.74,12595.87,12370.08,12480.02,0
2020-11-09T20:00:00,12713.19,13297.05,12670.58,13095.97,0
2020-11-10T20:00:00,13109.77,13237.59,13018.43,13163.11,0
2020-11-11T20:00:00,13205.95,13244.32,13138.76,13216.18,0
2020-11-12T20:00:00,13073.48,13168.09,13022.28,13052.95,0
2020-11-13T20:00:00,13036.97,13145.48,13004.82,13076.72,0
2020-11-16T20:00:00,13170.52,13277.45,13081.11,13138.61,0
2020-11-17T20:00:00,13130.54,13151.02,13050.41,13133.47,0
2020-11-18T20:00:00,13086.43,13213.63,13074.67,13201.89,0
2020-11-19T20:00:00,13101.71,13138.14,13034.51,13086.16,0
2020-11-20T20:00:00,13054.64,13172.91,13054.64,13137.25,0
2020-11-23T20:00:00,13215.44,13312.42,13126.97,13126.97,0
2020-11-24T20:00:00,13254.42,13296.76,13192.32,13292.44,0
2020-11-25T20:00:00,13346.77,13346.96,13235.82,13289.80,0
2020-11-26T20:00:00,13315.21,13316.19,13274.89,13286.57,0
2020-11-27T20:00:00,13280.51,13364.17,13272.74,13335.68,0
2020-11-30T20:00:00,13270.51,13445.11,13256.76,13291.16,0
2020-12-01T20:00:00,13371.66,13434.30,13334.99,13382.30,0
2020-12-02T20:00:00,13341.91,13359.27,13272.47,13313.24,0
2020-12-03T20:00:00,13304.83,13307.54,13223.93,13252.86,0
2020-12-04T20:00:00,13230.61,13315.37,13225.08,13298.96,0
2020-12-07T20:00:00,13255.78,13289.43,13163.26,13271.00,0
2020-12-08T20:00:00,13248.02,13297.49,13199.45,13278.49,0
2020-12-09T20:00:00,13344.14,13454.13,13327.87,13340.26,0
2020-12-10T20:00:00,13341.68,13370.44,13213.06,13295.73,0
2020-12-11T20:00:00,13255.24,13265.61,13009.48,13114.30,0
2020-12-14T20:00:00,13224.26,13292.30,13190.53,13223.16,0
2020-12-15T20:00:00,13216.49,13374.96,13210.15,13362.87,0
2020-12-16T20:00:00,13416.29,13596.74,13412.41,13565.98,0
2020-12-17T20:00:00,13691.49,13725.84,13649.53,13667.25,0
2020-12-18T20:00:00,13649.66,13774.45,13624.25,13630.51,0
2020-12-21T20:00:00,13398.22,13399.99,13060.34,13246.30,0
2020-12-22T20:00:00,13311.02,13441.59,13310.42,13418.11,0
2020-12-23T20:00:00,13456.63,13601.71,13456.63,13587.23,0
2020-12-28T20:00:00,13779.05,13818.65,13740.21,13790.29,0
2020-12-29T20:00:00,13873.35,13903.11,13747.08,13761.38,0
2020-12-30T20:00:00,13750.99,13797.09,13717.47,13718.78,0
2021-01-04T20:00:00,13890.22,13907.13,13647.79,13726.74,0
2021-01-05T20:00:00,13680.69,13768.13,13566.47,13651.22,0
2021-01-06T20:00:00,13687.08,13919.23,13617.11,13891.97,0
2021-01-07T20:00:00,13946.53,14007.47,13902.24,13968.24,0
2021-01-08T20:00:00,14106.60,14131.52,14007.71,14049.53,0
2021-01-11T20:00:00,13986.42,14007.65,13806.69,13936.66,0
2021-01-12T20:00:00,13985.89,13999.57,13871.44,13925.06,0
2021-01-13T20:00:00,13899.06,13978.43,13868.83,13939.71,0
2021-01-14T20:00:00,13973.77,14030.22,13942.88,13988.70,0
2021-01-15T20:00:00,13904.30,13958.16,13672.67,13787.73,0
2021-01-18T20:00:00,13701.98,13850.40,13701.74,13848.35,0
2021-01-19T20:00:00,13935.93,13940.05,13804.46,13815.06,0
2021-01-20T20:00:00,13848.77,13952.20,13835.99,13921.37,0
2021-01-21T20:00:00,13997.78,14026.35,13878.84,13906.67,0
2021-01-22T20:00:00,13858.05,13897.73,13744.26,13873.97,0
2021-01-25T20:00:00,13943.96,13946.85,13599.78,13643.95,0
2021-01-26T20:00:00,13687.39,13925.73,13670.23,13870.99,0
2021-01-27T20:00:00,13827.47,13851.84,13475.03,13620.46,0
2021-01-28T20:00:00,13500.64,13698.54,13310.95,13665.93,0
2021-01-29T20:00:00,13474.20,13593.03,13403.74,13432.87,0
2021-02-01T20:00:00,13559.94,13648.05,13518.45,13622.02,0
2021-02-02T20:00:00,13724.12,13844.94,13693.93,13835.16,0
2021-02-03T20:00:00,13986.72,13988.15,13866.39,13933.63,0
2021-02-04T20:00:00,13971.94,14069.89,13955.70,14060.29,0
2021-02-05T20:00:00,14061.69,14114.44,14013.13,14056.72,0
2021-02-08T20:00:00,14156.84,14169.49,14056.55,14059.91,0
2021-02-09T20:00:00,14055.60,14061.61,13962.14,14011.80,0
2021-02-10T20:00:00,14063.12,14063.12,13830.12,13932.97,0
2021-02-11T20:00:00,13958.39,14053.06,13916.63,14040.91,0
2021-02-12T20:00:00,13976.13,14050.96,13916.73,14049.89,0
2021-02-15T20:00:00,14109.07,14131.21,14074.25,14109.48,0
2021-02-16T20:00:00,14105.13,14130.74,14049.98,14064.60,0
2021-02-17T20:00:00,14028.10,14036.95,13894.06,13909.27,0
2021-02-18T20:00:00,13926.84,13961.05,13853.77,13886.93,0
2021-02-19T20:00:00,13941.40,14026.18,13892.72,13993.23,0
2021-02-22T20:00:00,13858.56,13975.08,13802.55,13950.04,0
2021-02-23T20:00:00,13984.98,13989.24,13664.71,13864.81,0
2021-02-24T20:00:00,13855.85,13998.30,13855.85,13976.00,0
2021-02-25T20:00:00,14045.02,14051.01,13879.17,13879.33,0
2021-02-26T20:00:00,13685.80,13881.26,13673.07,13786.29,0
2021-03-01T20:00:00,13962.43,14022.02,13873.83,14012.82,0
2021-03-02T20:00:00,13962.07,14101.79,13961.62,14039.80,0
2021-03-03T20:00:00,14130.86,14197.49,13979.73,14080.03,0
2021-03-04T20:00:00,14015.44,14095.81,13959.27,14056.34,0
2021-03-05T20:00:00,13958.54,14068.03,13868.20,13920.69,0
2021-03-08T20:00:00,14024.57,14402.92,13977.13,14380.91,0
2021-03-09T20:00:00,14345.51,14475.65,14309.35,14437.94,0
2021-03-10T20:00:00,14439.45,14560.97,14408.52,14540.25,0
2021-03-11T20:00:00,14553.54,14595.02,14515.07,14569.39,0
2021-03-12T20:00:00,14492.45,14527.42,14450.72,14502.39,0
2021-03-15T20:00:00,14504.49,14572.24,14409.35,14461.42,0
2021-03-16T20:00:00,14519.72,14601.79,14511.30,14557.58,0
2021-03-17T20:00:00,14565.29,14601.63,14539.70,14596.61,0
2021-03-18T20:00:00,14673.72,14804.01,14669.95,14775.52,0
2021-03-19T20:00:00,14697.26,14747.56,14563.21,14621.00,0
2021-03-22T20:00:00,14551.17,14677.12,14539.27,14657.21,0
2021-03-23T20:00:00,14582.07,14707.37,14516.22,14662.02,0
2021-03-24T20:00:00,14543.58,14619.04,14523.12,14610.39,0
2021-03-25T20:00:00,14550.40,14621.36,14422.65,14621.36,0
2021-03-26T20:00:00,14714.59,14776.32,14693.94,14748.94,0
2021-03-29T20:00:00,14809.80,14845.42,14756.04,14817.72,0
2021-03-30T20:00:00,14897.66,15029.70,14890.28,15008.61,0
2021-03-31T20:00:00,14982.12,15026.49,14973.59,15008.34,0
2021-04-01T20:00:00,15053.77,15110.92,15032.52,15107.17,0
2021-04-06T20:00:00,15289.97,15311.86,15209.90,15212.68,0
2021-04-07T20:00:00,15221.23,15242.73,15160.28,15176.36,0
2021-04-08T20:00:00,15236.44,15247.78,15144.11,15202.68,0
2021-04-09T20:00:00,15198.14,15243.56,15157.21,15234.16,0
2021-04-12T20:00:00,15238.85,15275.33,15212.24,15215.00,0
2021-04-13T20:00:00,15244.62,15281.65,15184.95,15234.36,0
2021-04-14T20:00:00,15253.59,15255.92,15191.51,15209.15,0
2021-04-15T20:00:00,15238.63,15271.69,15227.63,15255.33,0
2021-04-16T20:00:00,15277.85,15473.83,15274.22,15459.75,0
2021-04-19T20:00:00,15496.87,15501.84,15368.14,15368.39,0
2021-04-20T20:00:00,15361.15,15393.13,15109.54,15129.51,0
2021-04-21T20:00:00,15179.91,15210.69,15071.78,15195.97,0
2021-04-22T20:00:00,15252.04,15328.33,15230.20,15320.52,0
2021-04-23T20:00:00,15267.76,15309.09,15149.35,15279.62,0
2021-04-26T20:00:00,15297.93,15325.89,15237.02,15296.34,0
2021-04-27T20:00:00,15282.84,15293.89,15186.76,15249.27,0
2021-04-28T20:00:00,15320.40,15355.28,15266.61,15292.18,0
2021-04-29T20:00:00,15326.23,15329.72,15085.02,15154.20,0
2021-04-30T20:00:00,15204.39,15244.26,15135.91,15135.91,0
2021-05-03T20:00:00,15191.79,15268.56,15111.30,15236.47,0
2021-05-04T20:00:00,15259.50,15260.75,14845.27,14856.48,0
2021-05-05T20:00:00,14969.63,15170.78,14963.77,15170.78,0
2021-05-06T20:00:00,15170.77,15281.40,15092.77,15196.74,0
2021-05-07T20:00:00,15348.32,15406.41,15290.20,15399.65,0
2021-05-10T20:00:00,15417.53,15419.43,15347.96,15400.41,0
2021-05-11T20:00:00,15253.32,15255.89,15006.73,15119.75,0
2021-05-12T20:00:00,15144.04,15226.36,15058.11,15150.22,0
2021-05-13T20:00:00,14967.80,15235.89,14816.35,15199.68,0
2021-05-14T20:00:00,15301.74,15417.24,15214.68,15416.64,0
2021-05-17T20:00:00,15432.34,15482.23,15353.66,15396.62,0
2021-05-18T20:00:00,15514.72,15538.01,15344.10,15386.58,0
2021-05-19T20:00:00,15238.82,15266.53,14961.27,15113.56,0
2021-05-20T20:00:00,15207.32,15370.26,15102.35,15370.26,0
2021-05-21T20:00:00,15411.03,15467.19,15364.43,15437.51,0
2021-05-25T20:00:00,15548.29,15568.60,15465.09,15465.09,0
2021-05-26T20:00:00,15520.44,15541.86,15407.48,15450.72,0
2021-05-27T20:00:00,15419.20,15490.06,15350.67,15406.73,0
2021-05-28T20:00:00,15443.14,15548.72,15435.74,15519.98,0
2021-05-31T20:00:00,15496.48,15499.64,15414.38,15421.13,0
2021-06-01T20:00:00,15513.13,15685.40,15512.36,15567.36,0
2021-06-02T20:00:00,15570.77,15631.02,15554.02,15602.71,0
2021-06-03T20:00:00,15591.54,15657.15,15477.32,15632.67,0
2021-06-04T20:00:00,15651.69,15705.89,15607.92,15692.90,0
2021-06-07T20:00:00,15661.58,15732.06,15614.18,15677.15,0
2021-06-08T20:00:00,15674.41,15727.23,15638.32,15640.60,0
2021-06-09T20:00:00,15642.74,15669.14,15505.15,15581.14,0
2021-06-10T20:00:00,15610.08,15637.94,15513.36,15571.22,0
2021-06-11T20:00:00,15583.29,15703.84,15548.35,15693.27,0
2021-06-14T20:00:00,15739.89,15802.67,15673.64,15673.64,0
2021-06-15T20:00:00,15744.77,15792.35,15714.94,15729.52,0
2021-06-16T20:00:00,15756.83,15759.66,15674.61,15710.57,0
2021-06-17T20:00:00,15655.32,15752.34,15649.22,15727.67,0
2021-06-18T20:00:00,15720.52,15736.93,15426.76,15448.04,0
2021-06-21T20:00:00,15391.50,15606.57,15309.44,15603.24,0
2021-06-22T20:00:00,15587.57,15652.75,15518.31,15636.33,0
2021-06-23T20:00:00,15674.33,15675.90,15456.39,15456.39,0
2021-06-24T20:00:00,15528.55,15606.89,15476.67,15589.23,0
2021-06-25T20:00:00,15584.90,15612.66,15533.40,15607.97,0
2021-06-28T20:00:00,15570.80,15668.08,15542.17,15554.18,0
2021-06-29T20:00:00,15565.83,15752.93,15555.49,15690.59,0
2021-06-30T20:00:00,15700.06,15709.34,15461.20,15531.04,0
2021-07-01T20:00:00,15624.28,15708.78,15488.49,15603.81,0
2021-07-02T20:00:00,15644.84,15705.53,15616.43,15650.09,0
2021-07-05T20:00:00,15628.42,15673.88,15535.29,15661.97,0
2021-07-06T20:00:00,15615.07,15647.88,15466.66,15511.38,0
2021-07-07T20:00:00,15606.94,15700.95,15604.58,15692.71,0
2021-07-08T20:00:00,15584.72,15591.65,15304.41,15420.64,0
2021-07-09T20:00:00,15497.93,15687.93,15479.44,15687.93,0
